	

    Time    Volt    Ampere
    0.04445 9.77    0.147217
    0.0445  9.75417 0.147117
    0.04455 9.76    0.147458
    0.0446  9.76083 0.1476
    0.04465 9.76333 0.147483
    0.0447  9.77083 0.1474
    0.04475 9.7475  0.14755
    0.0448  9.7625  0.147475
    0.04485 9.75667 0.147467
    0.0449  9.7725  0.147333
    0.04495 9.7675  0.147367
    0.045   9.76083 0.147483
    0.04505 9.76333 0.147308
    0.0451  9.7525  0.146917
    0.04515 9.77167 0.147125
    0.0452  9.76583 0.147492
    0.04525 9.76833 0.1474
    0.0453  9.75833 0.147325
    0.04535 9.75583 0.147392
    0.0454  9.77083 0.147592
    0.04545 9.76    0.147733
    0.0455  9.76833 0.147725
    0.04555 9.75167 0.147633
    0.0456  9.76    0.147683
    0.04565 9.76167 0.147833
    0.0457  9.76917 0.14755
    0.04575 9.77167 0.147175
    0.0458  9.75167 0.147367
    0.04585 9.76083 0.147383
    0.0459  9.7575  0.147142
    0.04595 9.77    0.147067
    0.046   9.76667 0.147117
    0.04605 9.76083 0.147367
    0.0461  9.76083 0.147667
    0.04615 9.745   0.147567
    0.0462  9.77167 0.147642
    0.04625 9.765   0.147833
    0.0463  9.76833 0.147742
    0.04635 9.75333 0.147508
    0.0464  9.75417 0.147433
    0.04645 9.77083 0.147608
    0.0465  9.76    0.1475
    0.04655 9.76917 0.147283
    0.0466  9.75583 0.147125
    0.04665 9.76083 0.147125
    0.0467  9.76167 0.1473
    0.04675 9.77    0.147375
    0.0468  9.7725  0.147125
    0.04685 9.75    0.147458
    0.0469  9.75833 0.147725
    0.04695 9.75667 0.147558
    0.047   9.77333 0.147417
    0.04705 9.77167 0.147533
    0.0471  9.76083 0.147733
    0.04715 9.7625  0.147692
    0.0472  9.75167 0.147433
    0.04725 9.77167 0.147317
    0.0473  9.76417 0.147425
    0.04735 9.765   0.147567
    0.0474  9.755   0.147408
    0.04745 9.75583 0.14705
    0.0475  9.7725  0.147383
    0.04755 9.76417 0.147483
    0.0476  9.76833 0.147275
    0.04765 9.755   0.147283
    0.0477  9.75917 0.147517
    0.04775 9.76167 0.147617
    0.0478  9.7675  0.147617
    0.04785 9.775   0.147317
    0.0479  9.755   0.1473
    0.04795 9.76    0.14765
    0.048   9.76083 0.1477
    0.04805 9.77333 0.147517
    0.0481  9.76667 0.147475
    0.04815 9.76    0.147708
    0.0482  9.76333 0.147733
    0.04825 9.75583 0.147608
    0.0483  9.77167 0.147592
    0.04835 9.765   0.147533
    0.0484  9.765   0.147575
    0.04845 9.75667 0.147383
    0.0485  9.7575  0.147092
    0.04855 9.77417 0.1472
    0.0486  9.7675  0.1475
    0.04865 9.77    0.147425
    0.0487  9.75583 0.147217
    0.04875 9.75917 0.1474
    0.0488  9.76083 0.147517
    0.04885 9.76417 0.147633
    0.0489  9.775   0.147775
    0.04895 9.7575  0.14775
    0.049   9.76    0.147808
    0.04905 9.75583 0.147917
    0.0491  9.77    0.147567
    0.04915 9.7675  0.147233
    0.0492  9.7575  0.147383
    0.04925 9.76583 0.14755
    0.0493  9.7575  0.1473
    0.04935 9.77167 0.147067
    0.0494  9.76333 0.147158
    0.04945 9.765   0.147267
    0.0495  9.75833 0.147375
    0.04955 9.75833 0.147367
    0.0496  9.77583 0.147383
    0.04965 9.7625  0.147708
    0.0497  9.77    0.147908
    0.04975 9.75667 0.147642
    0.0498  9.7625  0.147642
    0.04985 9.76167 0.147775
    0.0499  9.77    0.147625
    0.04995 9.77333 0.147325
    0.05    9.74833 0.147042
    0.05005 9.76    0.147117
    0.0501  9.76    0.147275
    0.05015 9.77167 0.147183
    0.0502  9.76667 0.146917
    0.05025 9.76083 0.147083
    0.0503  9.76167 0.147483
    0.05035 9.74833 0.147483
    0.0504  9.77167 0.147292
    0.05045 9.76417 0.147542
    0.0505  9.765   0.147608
    0.05055 9.755   0.147517
    0.0506  9.7575  0.147583
    0.05065 9.77083 0.147483
    0.0507  9.75667 0.1476
    0.05075 9.77167 0.147717
    0.0508  9.7525  0.147367
    0.05085 9.76083 0.147167
    0.0509  9.76417 0.147367
    0.05095 9.76917 0.147483
    0.051   9.76917 0.147358
    0.05105 9.74667 0.147342
    0.0511  9.75833 0.147517
    0.05115 9.76    0.147583
    0.0512  9.7725  0.14755
    0.05125 9.76583 0.147508
    0.0513  9.75917 0.147567
    0.05135 9.75833 0.147792
    0.0514  9.74833 0.147883
    0.05145 9.76667 0.147517
    0.0515  9.76333 0.147433
    0.05155 9.76417 0.147642
    0.0516  9.75583 0.147508
    0.05165 9.76333 0.147375
    0.0517  9.76583 0.14735
    0.05175 9.75833 0.147325
    0.0518  9.765   0.147483
    0.05185 9.75583 0.147367
    0.0519  9.75833 0.147142
    0.05195 9.76    0.147317
    0.052   9.76917 0.147483
    0.05205 9.7675  0.147325
    0.0521  9.7525  0.147142
    0.05215 9.76833 0.147383
    0.0522  9.75833 0.14755
    0.05225 9.77083 0.147517
    0.0523  9.76333 0.14745
    0.05235 9.76    0.147375
    0.0524  9.75667 0.1475
    0.05245 9.75583 0.147833
    0.0525  9.78    0.147717
    0.05255 9.765   0.147433
    0.0526  9.7675  0.147617
    0.05265 9.75333 0.147517
    0.0527  9.76083 0.147125
    0.05275 9.765   0.147075
    0.0528  9.7675  0.14725
    0.05285 9.77    0.147542
    0.0529  9.75083 0.14745
    0.05295 9.76    0.147183
    0.053   9.76083 0.147258
    0.05305 9.7725  0.147558
    0.0531  9.76667 0.147717
    0.05315 9.7575  0.147625
    0.0532  9.76583 0.147667
    0.05325 9.755   0.147833
    0.0533  9.77333 0.147642
    0.05335 9.76333 0.147383
    0.0534  9.7625  0.147325
    0.05345 9.755   0.147433
    0.0535  9.75917 0.147592
    0.05355 9.77833 0.147458
    0.0536  9.76    0.147025
    0.05365 9.76833 0.147192
    0.0537  9.75167 0.147442
    0.05375 9.76083 0.147475
    0.0538  9.76833 0.147458
    0.05385 9.76833 0.147683
    0.0539  9.77167 0.147817
    0.05395 9.74667 0.14775
    0.054   9.76083 0.147542
    0.05405 9.75917 0.147467
    0.0541  9.775   0.147617
    0.05415 9.76417 0.147725
    0.0542  9.7575  0.147383
    0.05425 9.76333 0.146983
    0.0543  9.75    0.147333
    0.05435 9.76833 0.147458
    0.0544  9.7625  0.147225
    0.05445 9.76333 0.147208
    0.0545  9.75417 0.147375
    0.05455 9.7625  0.147458
    0.0546  9.77    0.147583
    0.05465 9.75667 0.147425
    0.0547  9.76417 0.147633
    0.05475 9.75167 0.147917
    0.0548  9.76    0.147842
    0.05485 9.76583 0.147583
    0.0549  9.76583 0.147533
    0.05495 9.765   0.147617
    0.055   9.74917 0.147542
    0.05505 9.76083 0.14735
    0.0551  9.76083 0.147225
    0.05515 9.77583 0.147308
    0.0552  9.76167 0.147442
    0.05525 9.7575  0.147542
    0.0553  9.75833 0.147283
    0.05535 9.75583 0.147442
    0.0554  9.77917 0.147642
    0.05545 9.76083 0.1473
    0.0555  9.76333 0.147175
    0.05555 9.75667 0.147442
    0.0556  9.76333 0.147483
    0.05565 9.765   0.147667
    0.0557  9.76333 0.147483
    0.05575 9.76833 0.147425
    0.0558  9.755   0.147583
    0.05585 9.76167 0.147692
    0.0559  9.75917 0.14765
    0.05595 9.77167 0.147575
    0.056   9.7675  0.147717
    0.05605 9.755   0.147625
    0.0561  9.77167 0.147283
    0.05615 9.7625  0.147183
    0.0562  9.77333 0.147292
    0.05625 9.75917 0.147233
    0.0563  9.7625  0.147308
    0.05635 9.75833 0.147167
    0.0564  9.76    0.147283
    0.05645 9.78083 0.14775
    0.0565  9.7625  0.147867
    0.05655 9.76333 0.147658
    0.0566  9.74917 0.14765
    0.05665 9.7625  0.1477
    0.0567  9.76667 0.147733
    0.05675 9.76167 0.147642
    0.0568  9.76917 0.147533
    0.05685 9.75083 0.147525
    0.0569  9.7625  0.147467
    0.05695 9.76333 0.147292
    0.057   9.7675  0.146908
    0.05705 9.76167 0.147117
    0.0571  9.75    0.147408
    0.05715 9.76833 0.147283
    0.0572  9.76083 0.147108
    0.05725 9.77    0.1474
    0.0573  9.76167 0.147583
    0.05735 9.7575  0.147667
    0.0574  9.76167 0.147683
    0.05745 9.75833 0.147633
    0.0575  9.775   0.147767
    0.05755 9.76167 0.147825
    0.0576  9.76    0.14745
    0.05765 9.7525  0.147083
    0.0577  9.76    0.147342
    0.05775 9.76333 0.147317
    0.0578  9.7625  0.147108
    0.05785 9.77083 0.147042
    0.0579  9.74833 0.1473
    0.05795 9.76083 0.14755
    0.058   9.7625  0.147533
    0.05805 9.76833 0.147525
    0.0581  9.76333 0.147617
    0.05815 9.75083 0.14775
    0.0582  9.77    0.147683
    0.05825 9.76    0.147433
    0.0583  9.77167 0.147592
    0.05835 9.76167 0.147767
    0.0584  9.75917 0.147575
    0.05845 9.755   0.1474
    0.0585  9.76167 0.1473
    0.05855 9.78083 0.147358
    0.0586  9.76333 0.147525
    0.05865 9.75833 0.147433
    0.0587  9.75167 0.147225
    0.05875 9.765   0.147442
    0.0588  9.76833 0.14755
    0.05885 9.76167 0.14745
    0.0589  9.77167 0.147375
    0.05895 9.75583 0.1476
    0.059   9.76333 0.147825
    0.05905 9.76167 0.147667
    0.0591  9.7725  0.147575
    0.05915 9.76    0.14755
    0.0592  9.75167 0.147633
    0.05925 9.76833 0.147767
    0.0593  9.76    0.147483
    0.05935 9.77167 0.147208
    0.0594  9.76    0.147442
    0.05945 9.75667 0.147433
    0.0595  9.75833 0.147342
    0.05955 9.75583 0.14725
    0.0596  9.77833 0.147417
    0.05965 9.75833 0.147475
    0.0597  9.7575  0.147417
    0.05975 9.7525  0.147192
    0.0598  9.76167 0.147208
    0.05985 9.76833 0.147392
    0.0599  9.75833 0.147558
    0.05995 9.76417 0.1472
    0.06    9.75    0.147192
    0.06005 9.76    0.147433
    0.0601  9.7625  0.147567
    0.06015 9.7675  0.147542
    0.0602  9.765   0.147533
    0.06025 9.74667 0.147542
    0.0603  9.75833 0.147617
    0.06035 9.75917 0.147517
    0.0604  9.7725  0.147217
    0.06045 9.76    0.147267
    0.0605  9.75667 0.147475
    0.06055 9.76167 0.1473
    0.0606  9.75    0.146975
    0.06065 9.775   0.147183
    0.0607  9.76    0.147458
    0.06075 9.76    0.147583
    0.0608  9.75083 0.1477
    0.06085 9.76083 0.147958
    0.0609  9.77167 0.147992
    0.06095 9.75667 0.14795
    0.061   9.76417 0.147758
    0.06105 9.75167 0.147417
    0.0611  9.76167 0.147525
    0.06115 9.76333 0.147533
    0.0612  9.76333 0.147125
    0.06125 9.76667 0.146942
    0.0613  9.745   0.147183
    0.06135 9.76    0.147267
    0.0614  9.76333 0.147233
    0.06145 9.77    0.147142
    0.0615  9.76    0.147292
    0.06155 9.75167 0.147442
    0.0616  9.76167 0.147575
    0.06165 9.75167 0.147517
    0.0617  9.77167 0.147583
    0.06175 9.75917 0.14785
    0.0618  9.75833 0.147683
    0.06185 9.75667 0.147267
    0.0619  9.75833 0.1473
    0.06195 9.77167 0.147408
    0.062   9.75833 0.147375
    0.06205 9.76167 0.14715
    0.0621  9.75    0.146858
    0.06215 9.75917 0.147
    0.0622  9.765   0.1473
    0.06225 9.76167 0.147358
    0.0623  9.7675  0.147317
    0.06235 9.74833 0.147608
    0.0624  9.75833 0.147825
    0.06245 9.75667 0.147617
    0.0625  9.7675  0.147492
    0.06255 9.75833 0.147708
    0.0626  9.7525  0.147733
    0.06265 9.7675  0.147708
    0.0627  9.76    0.147475
    0.06275 9.77333 0.147225
    0.0628  9.76083 0.147283
    0.06285 9.76167 0.147383
    0.0629  9.755   0.147283
    0.06295 9.76083 0.147258
    0.063   9.77833 0.147592
    0.06305 9.76167 0.14755
    0.0631  9.76167 0.14735
    0.06315 9.75167 0.1473
    0.0632  9.76083 0.147375
    0.06325 9.76333 0.147492
    0.0633  9.76167 0.14755
    0.06335 9.76917 0.147283
    0.0634  9.75083 0.147333
    0.06345 9.76083 0.147567
    0.0635  9.75833 0.147733
    0.06355 9.76833 0.147558
    0.0636  9.76    0.147517
    0.06365 9.75    0.147608
    0.0637  9.76583 0.147483
    0.06375 9.75833 0.147317
    0.0638  9.76833 0.147308
    0.06385 9.7575  0.14735
    0.0639  9.75917 0.147492
    0.06395 9.75167 0.147375
    0.064   9.75583 0.147
    0.06405 9.77583 0.147292
    0.0641  9.75917 0.147558
    0.06415 9.76167 0.147483
    0.0642  9.75167 0.147275
    0.06425 9.75917 0.147358
    0.0643  9.765   0.147608
    0.06435 9.76    0.147733
    0.0644  9.77    0.147683
    0.06445 9.75    0.1476
    0.0645  9.76    0.1477
    0.06455 9.76333 0.147717
    0.0646  9.76833 0.147267
    0.06465 9.76167 0.146833
    0.0647  9.75167 0.14725
    0.06475 9.7625  0.1474
    0.0648  9.76083 0.147233
    0.06485 9.76667 0.147242
    0.0649  9.75667 0.147267
    0.06495 9.75583 0.147425
    0.065   9.755   0.14755
    0.06505 9.75917 0.147467
    0.0651  9.775   0.147692
    0.06515 9.75833 0.14795
    0.0652  9.75833 0.147833
    0.06525 9.74833 0.147483
    0.0653  9.765   0.147442
    0.06535 9.765   0.1476
    0.0654  9.76417 0.147567
    0.06545 9.76833 0.147325
    0.0655  9.74667 0.147167
    0.06555 9.76083 0.1472
    0.0656  9.76167 0.147442
    0.06565 9.76833 0.147558
    0.0657  9.76    0.14735
    0.06575 9.75583 0.147592
    0.0658  9.76    0.147858
    0.06585 9.75167 0.14765
    0.0659  9.77083 0.147608
    0.06595 9.75917 0.147767
    0.066   9.76    0.14775
    0.06605 9.75167 0.147658
    0.0661  9.76333 0.147375
    0.06615 9.7675  0.147292
    0.0662  9.75333 0.147458
    0.06625 9.76083 0.14755
    0.0663  9.75167 0.147325
    0.06635 9.76167 0.147117
    0.0664  9.76417 0.147292
    0.06645 9.76583 0.147383
    0.0665  9.76    0.147283
    0.06655 9.745   0.147367
    0.0666  9.7675  0.14745
    0.06665 9.76167 0.147483
    0.0667  9.77083 0.147475
    0.06675 9.76    0.147275
    0.0668  9.76083 0.1473
    0.06685 9.75833 0.147725
    0.0669  9.75833 0.147725
    0.06695 9.77667 0.147483
    0.067   9.75833 0.147533
    0.06705 9.76    0.147617
    0.0671  9.755   0.147658
    0.06715 9.76417 0.147575
    0.0672  9.77083 0.147408
    0.06725 9.75917 0.147408
    0.0673  9.76917 0.147433
    0.06735 9.755   0.147317
    0.0674  9.76    0.147108
    0.06745 9.76333 0.147383
    0.0675  9.7675  0.147742
    0.06755 9.76083 0.147558
    0.0676  9.74917 0.147358
    0.06765 9.765   0.147525
    0.0677  9.75833 0.147533
    0.06775 9.77083 0.14765
    0.0678  9.76    0.14755
    0.06785 9.76    0.147467
    0.0679  9.75917 0.1476
    0.06795 9.75333 0.147592
    0.068   9.77417 0.14725
    0.06805 9.76    0.147075
    0.0681  9.76    0.1474
    0.06815 9.75333 0.1474
    0.0682  9.76    0.1471
    0.06825 9.77    0.146942
    0.0683  9.75417 0.147167
    0.06835 9.76583 0.147417
    0.0684  9.75167 0.147542
    0.06845 9.76167 0.14745
    0.0685  9.76833 0.147508
    0.06855 9.7675  0.147733
    0.0686  9.76333 0.147617
    0.06865 9.74917 0.147317
    0.0687  9.76667 0.147417
    0.06875 9.75917 0.147567
    0.0688  9.77167 0.147458
    0.06885 9.75583 0.147192
    0.0689  9.75667 0.14695
    0.06895 9.755   0.147067
    0.069   9.75833 0.147325
    0.06905 9.7775  0.14735
    0.0691  9.75833 0.147142
    0.06915 9.76083 0.1474
    0.0692  9.75    0.147658
    0.06925 9.76333 0.147508
    0.0693  9.76833 0.147392
    0.06935 9.76167 0.147733
    0.0694  9.7675  0.147758
    0.06945 9.75417 0.147642
    0.0695  9.76333 0.147342
    0.06955 9.765   0.14725
    0.0696  9.77    0.147358
    0.06965 9.76    0.147417
    0.0697  9.75417 0.147067
    0.06975 9.76583 0.146908
    0.0698  9.75833 0.147175
    0.06985 9.77167 0.147283
    0.0699  9.75833 0.147317
    0.06995 9.76    0.1474
    0.07    9.75417 0.147583
    0.07005 9.76417 0.14765
    0.0701  9.77583 0.147617
    0.07015 9.75    0.14735
    0.0702  9.76083 0.147367
    0.07025 9.7525  0.147633
    0.0703  9.7675  0.147617
    0.07035 9.76333 0.1473
    0.0704  9.76833 0.14745
    0.07045 9.76    0.147567
    0.0705  9.74833 0.147517
    0.07055 9.7625  0.147517
    0.0706  9.76333 0.147392
    0.07065 9.76833 0.147492
    0.0707  9.75583 0.147575
    0.07075 9.75417 0.1474
    0.0708  9.76167 0.147033
    0.07085 9.75583 0.14735
    0.0709  9.77167 0.147517
    0.07095 9.7575  0.1474
    0.071   9.75167 0.147308
    0.07105 9.7525  0.147475
    0.0711  9.76583 0.147617
    0.07115 9.77167 0.147658
    0.0712  9.755   0.147483
    0.07125 9.76167 0.147333
    0.0713  9.75167 0.147458
    0.07135 9.76417 0.147642
    0.0714  9.76333 0.147483
    0.07145 9.76417 0.147325
    0.0715  9.75667 0.147525
    0.07155 9.74417 0.147375
    0.0716  9.765   0.147108
    0.07165 9.76417 0.147017
    0.0717  9.76833 0.14715
    0.07175 9.75667 0.147308
    0.0718  9.75583 0.1474
    0.07185 9.76    0.147158
    0.0719  9.7575  0.14725
    0.07195 9.77167 0.147683
    0.072   9.75917 0.147783
    0.07205 9.7575  0.147592
    0.0721  9.7525  0.147683
    0.07215 9.76417 0.14775
    0.0722  9.77    0.147583
    0.07225 9.75667 0.147317
    0.0723  9.7675  0.147183
    0.07235 9.75333 0.147342
    0.0724  9.76833 0.147483
    0.07245 9.76417 0.147342
    0.0725  9.76333 0.146992
    0.07255 9.755   0.147292
    0.0726  9.74917 0.147583
    0.07265 9.7725  0.147533
    0.0727  9.76167 0.14755
    0.07275 9.77    0.147875
    0.0728  9.75333 0.147883
    0.07285 9.75083 0.147758
    0.0729  9.76167 0.14755
    0.07295 9.76333 0.1474
    0.073   9.7775  0.147575
    0.07305 9.75667 0.147525
    0.0731  9.7575  0.147267
    0.07315 9.75333 0.147083
    0.0732  9.7675  0.1473
    0.07325 9.76833 0.14735
    0.0733  9.75667 0.1472
    0.07335 9.7625  0.147308
    0.0734  9.7525  0.147467
    0.07345 9.76833 0.147483
    0.0735  9.765   0.147617
    0.07355 9.76583 0.147383
    0.0736  9.7625  0.147375
    0.07365 9.745   0.147642
    0.0737  9.76333 0.147492
    0.07375 9.765   0.147317
    0.0738  9.77083 0.147375
    0.07385 9.76083 0.147525
    0.0739  9.75583 0.147525
    0.07395 9.76333 0.147375
    0.074   9.75833 0.14725
    0.07405 9.76917 0.147267
    0.0741  9.75667 0.147375
    0.07415 9.75833 0.147458
    0.0742  9.75167 0.147283
    0.07425 9.76333 0.147492
    0.0743  9.77333 0.147783
    0.07435 9.75    0.147492
    0.0744  9.75833 0.147367
    0.07445 9.75417 0.147525
    0.0745  9.765   0.147667
    0.07455 9.765   0.147683
    0.0746  9.765   0.147508
    0.07465 9.76    0.147433
    0.0747  9.74333 0.147567
    0.07475 9.76833 0.147692
    0.0748  9.76583 0.147467
    0.07485 9.7675  0.147283
    0.0749  9.75667 0.147475
    0.07495 9.755   0.147417
    0.075   9.76    0.147142
    0.07505 9.75667 0.147058
    0.0751  9.775   0.147267
    0.07515 9.75833 0.147417
    0.0752  9.75917 0.147392
    0.07525 9.75833 0.147217
    0.0753  9.765   0.147317
    0.07535 9.76917 0.147692
    0.0754  9.75167 0.147867
    0.07545 9.75667 0.147675
    0.0755  9.75167 0.1478
    0.07555 9.765   0.147967
    0.0756  9.76917 0.147783
    0.07565 9.76417 0.147558
    0.0757  9.76    0.147425
    0.07575 9.74333 0.147433
    0.0758  9.7675  0.14755
    0.07585 9.76333 0.1474
    0.0759  9.76583 0.147092
    0.07595 9.75167 0.147325
    0.076   9.7525  0.147483
    0.07605 9.76417 0.147375
    0.0761  9.75417 0.147142
    0.07615 9.77083 0.147425
    0.0762  9.755   0.147625
    0.07625 9.75833 0.147575
    0.0763  9.75833 0.147617
    0.07635 9.7675  0.147567
    0.0764  9.775   0.147617
    0.07645 9.75167 0.1477
    0.0765  9.75833 0.147317
    0.07655 9.75417 0.1471
    0.0766  9.76833 0.14735
    0.07665 9.76417 0.14735
    0.0767  9.7625  0.147167
    0.07675 9.75583 0.14705
    0.0768  9.7425  0.1473
    0.07685 9.76417 0.147508
    0.0769  9.765   0.147525
    0.07695 9.76917 0.147625
    0.077   9.75667 0.147733
    0.07705 9.75583 0.14795
    0.0771  9.76167 0.147908
    0.07715 9.755   0.147442
    0.0772  9.7725  0.14745
    0.07725 9.75417 0.147625
    0.0773  9.7575  0.147375
    0.07735 9.75833 0.1472
    0.0774  9.765   0.147067
    0.07745 9.77333 0.147108
    0.0775  9.75167 0.1473
    0.07755 9.76167 0.147383
    0.0776  9.75417 0.14735
    0.07765 9.7675  0.147475
    0.0777  9.76833 0.147583
    0.07775 9.7625  0.147442
    0.0778  9.76167 0.147283
    0.07785 9.745   0.147683
    0.0779  9.7675  0.1479
    0.07795 9.765   0.1477
    0.078   9.77    0.147608
    0.07805 9.75833 0.14765
    0.0781  9.75583 0.14765
    0.07815 9.765   0.147717
    0.0782  9.75667 0.147517
    0.07825 9.77083 0.1473
    0.0783  9.75833 0.147492
    0.07835 9.75917 0.147508
    0.0784  9.75833 0.147308
    0.07845 9.76667 0.147283
    0.0785  9.77417 0.147417
    0.07855 9.75167 0.147467
    0.0786  9.76083 0.147358
    0.07865 9.75167 0.14725
    0.0787  9.76833 0.1473
    0.07875 9.765   0.1476
    0.0788  9.765   0.147733
    0.07885 9.76417 0.147458
    0.0789  9.75083 0.1475
    0.07895 9.76833 0.147675
    0.079   9.76417 0.147592
    0.07905 9.7675  0.147358
    0.0791  9.76083 0.147417
    0.07915 9.76167 0.14745
    0.0792  9.76917 0.147375
    0.07925 9.75833 0.14725
    0.0793  9.77167 0.147083
    0.07935 9.75833 0.147258
    0.0794  9.75917 0.147533
    0.07945 9.75833 0.14735
    0.0795  9.76583 0.147133
    0.07955 9.77333 0.147508
    0.0796  9.7575  0.14785
    0.07965 9.75833 0.147833
    0.0797  9.75417 0.147625
    0.07975 9.76833 0.1477
    0.0798  9.76583 0.147692
    0.07985 9.76167 0.147683
    0.0799  9.765   0.147533
    0.07995 9.74833 0.1474
    0.08    9.76833 0.1476
    0.08005 9.7625  0.147592
    0.0801  9.76917 0.147225
    0.08015 9.75833 0.147108
    0.0802  9.75417 0.147375
    0.08025 9.77167 0.147375
    0.0803  9.75833 0.147458
    0.08035 9.77167 0.147442
    0.0804  9.7575  0.147617
    0.08045 9.76083 0.147908
    0.0805  9.75833 0.1478
    0.08055 9.765   0.147667
    0.0806  9.77333 0.147717
    0.08065 9.75417 0.147867
    0.0807  9.76083 0.147592
    0.08075 9.755   0.147167
    0.0808  9.76833 0.147183
    0.08085 9.76833 0.147267
    0.0809  9.76417 0.147167
    0.08095 9.76083 0.147167
    0.081   9.74667 0.146933
    0.08105 9.76583 0.147033
    0.0811  9.76583 0.147408
    0.08115 9.76917 0.147433
    0.0812  9.75667 0.147358
    0.08125 9.7525  0.147567
    0.0813  9.76833 0.147717
    0.08135 9.76    0.147675
    0.0814  9.77167 0.14755
    0.08145 9.75667 0.147642
    0.0815  9.76333 0.147717
    0.08155 9.76    0.147642
    0.0816  9.765   0.147442
    0.08165 9.775   0.147192
    0.0817  9.75    0.147325
    0.08175 9.7625  0.147525
    0.0818  9.75583 0.147325
    0.08185 9.77083 0.1473
    0.0819  9.77083 0.14745
    0.08195 9.76583 0.147425
    0.082   9.76583 0.147358
    0.08205 9.74667 0.147333
    0.0821  9.77    0.147533
    0.08215 9.765   0.147808
    0.0822  9.7675  0.1478
    0.08225 9.75667 0.14745
    0.0823  9.7575  0.147425
    0.08235 9.77333 0.1477
    0.0824  9.76583 0.147808
    0.08245 9.77    0.147642
    0.0825  9.75333 0.1477
    0.08255 9.76    0.147775
    0.0826  9.76333 0.147633
    0.08265 9.7675  0.147467
    0.0827  9.77833 0.147283
    0.08275 9.7525  0.147342
    0.0828  9.75833 0.147592
    0.08285 9.75583 0.147508
    0.0829  9.76833 0.147217
    0.08295 9.76833 0.147517
    0.083   9.7625  0.147783
    0.08305 9.765   0.147658
    0.0831  9.745   0.147542
    0.08315 9.77083 0.147683
    0.0832  9.76333 0.147742
    0.08325 9.76917 0.147692
    0.0833  9.7575  0.147475
    0.08335 9.7575  0.147358
    0.0834  9.76583 0.147542
    0.08345 9.75583 0.147558
    0.0835  9.77    0.147125
    0.08355 9.75583 0.146992
    0.0836  9.76083 0.147275
    0.08365 9.75667 0.147325
    0.0837  9.76833 0.147175
    0.08375 9.76833 0.147083
    0.0838  9.7525  0.147308
    0.08385 9.75917 0.147625
    0.0839  9.75417 0.147817
    0.08395 9.77    0.147583
    0.084   9.765   0.147708
    0.08405 9.76333 0.147917
    0.0841  9.75917 0.147608
    0.08415 9.745   0.147233
    0.0842  9.76333 0.1473
    0.08425 9.76417 0.14745
    0.0843  9.76833 0.147358
    0.08435 9.755   0.147275
    0.0844  9.75667 0.147125
    0.08445 9.765   0.147283
    0.0845  9.75833 0.147467
    0.08455 9.7725  0.147567
    0.0846  9.75583 0.147508
    0.08465 9.75833 0.147858
    0.0847  9.76    0.148083
    0.08475 9.76583 0.147767
    0.0848  9.7725  0.1476
    0.08485 9.74833 0.147675
    0.0849  9.75667 0.14755
    0.08495 9.75583 0.147442
    0.085   9.77    0.1473
    0.08505 9.765   0.147183
    0.0851  9.76083 0.147433
    0.08515 9.75833 0.14745
    0.0852  9.74667 0.147392
    0.08525 9.77167 0.147275
    0.0853  9.76417 0.147508
    0.08535 9.765   0.147567
    0.0854  9.75167 0.14745
    0.08545 9.75417 0.147458
    0.0855  9.76833 0.147583
    0.08555 9.75667 0.147617
    0.0856  9.77    0.147683
    0.08565 9.75667 0.147383
    0.0857  9.75833 0.147317
    0.08575 9.76167 0.1477
    0.0858  9.76583 0.147633
    0.08585 9.77167 0.147417
    0.0859  9.7475  0.147525
    0.08595 9.75833 0.147567
    0.086   9.75667 0.147575
    0.08605 9.76833 0.147475
    0.0861  9.76583 0.147283
    0.08615 9.7625  0.147358
    0.0862  9.76    0.147517
    0.08625 9.75083 0.147333
    0.0863  9.77417 0.147133
    0.08635 9.76417 0.147342
    0.0864  9.76583 0.14765
    0.08645 9.75333 0.147542
    0.0865  9.75833 0.147392
    0.08655 9.76167 0.147642
    0.0866  9.76583 0.147775
    0.08665 9.77333 0.147858
    0.0867  9.75583 0.147875
    0.08675 9.76    0.147667
    0.0868  9.75833 0.147708
    0.08685 9.77083 0.147683
    0.0869  9.76583 0.147258
    0.08695 9.75667 0.147175
    0.087   9.7675  0.147433
    0.08705 9.75333 0.147492
    0.0871  9.77333 0.147375
    0.08715 9.7625  0.147192
    0.0872  9.765   0.1474
    0.08725 9.75833 0.147725
    0.0873  9.7575  0.147833
    0.08735 9.77333 0.147775
    0.0874  9.7575  0.147842
    0.08745 9.77083 0.147975
    0.0875  9.75583 0.147767
    0.08755 9.76167 0.147517
    0.0876  9.75583 0.1477
    0.08765 9.76917 0.147733
    0.0877  9.77167 0.147517
    0.08775 9.75083 0.14735
    0.0878  9.75667 0.1471
    0.08785 9.75833 0.147075
    0.0879  9.77083 0.147208
    0.08795 9.76417 0.147083
    0.088   9.7625  0.146975
    0.08805 9.75667 0.147433
    0.0881  9.7525  0.147667
    0.08815 9.775   0.147683
    0.0882  9.76417 0.147742
    0.08825 9.7675  0.147933
    0.0883  9.75667 0.147992
    0.08835 9.76083 0.14775
    0.0884  9.7675  0.147417
    0.08845 9.7625  0.147317
    0.0885  9.775   0.147483
    0.08855 9.75417 0.147467
    0.0886  9.76083 0.147142
    0.08865 9.76    0.147125
    0.0887  9.77    0.147317
    0.08875 9.765   0.147358
    0.0888  9.75667 0.147483
